canonical_address_id,address,territory,route_source,canonical_route_km,polyline_length_km,boundary_id,boundary_admin_level,boundary_suitability,destination_classification,outside_city_km,n_crossings,touching_boundary,exits,reentries,geometric_base_city_fee,geometric_external_surcharge,geometric_final_fee,territory_label_external,territory_rule_surcharge,territory_rule_final_fee,label_geometry_conflict,note
w353619672,,Гиска,docs/data/stage-09a-control-routes.geojson,3.66,3.6639,944727,5,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,17,0,17,True,5,22,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353817271,,Гиска,docs/data/stage-09a-control-routes.geojson,3.686,3.6901,12463379,8,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,17,0,17,True,5,22,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353817271,,Гиска,docs/data/stage-09a-control-routes.geojson,3.686,3.6901,9581354,4,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,17,0,17,True,5,22,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353817271,,Гиска,docs/data/stage-09a-control-routes.geojson,3.686,3.6901,944727,5,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,17,0,17,True,5,22,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353817272,,Гиска,docs/data/stage-09a-control-routes.geojson,3.708,3.7112,12463379,8,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,17,0,17,True,5,22,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353817272,,Гиска,docs/data/stage-09a-control-routes.geojson,3.708,3.7112,9581354,4,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,17,0,17,True,5,22,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353817272,,Гиска,docs/data/stage-09a-control-routes.geojson,3.708,3.7112,944727,5,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,17,0,17,True,5,22,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
n4418837238,,Парканы,docs/data/stage-09b-map-routes.geojson,7.075,7.0754,12463379,8,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,outside_city,5.367,1,False,1,0,31,11,42,True,11,42,False,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
n4418837238,,Парканы,docs/data/stage-09b-map-routes.geojson,7.075,7.0754,9581354,4,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,outside_city,5.367,1,False,1,0,31,11,42,True,11,42,False,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
n4418837238,,Парканы,docs/data/stage-09b-map-routes.geojson,7.075,7.0754,944727,5,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,outside_city,5.367,1,False,1,0,31,11,42,True,11,42,False,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
n2321749482,,Гиска,docs/data/stage-09b-map-routes.geojson,6.385,6.3859,12463379,8,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,outside_city,2.8651,1,False,1,0,28,6,34,True,6,34,False,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
n2321749482,,Гиска,docs/data/stage-09b-map-routes.geojson,6.385,6.3859,9581354,4,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,outside_city,2.8651,1,False,1,0,28,6,34,True,6,34,False,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
n2321749482,,Гиска,docs/data/stage-09b-map-routes.geojson,6.385,6.3859,944727,5,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,28,0,28,True,5,33,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353259234,,Протягайловка,docs/data/stage-09b-map-routes.geojson,6.91,6.9102,12463379,8,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,outside_city,1.3664,1,False,1,0,30,5,35,True,5,35,False,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353259234,,Протягайловка,docs/data/stage-09b-map-routes.geojson,6.91,6.9102,9581354,4,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,30,0,30,True,5,35,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
w353259234,,Протягайловка,docs/data/stage-09b-map-routes.geojson,6.91,6.9102,944727,5,ADMIN_BOUNDARY_CANDIDATE_UNVERIFIED,inside_city,0.0,0,False,0,0,30,0,30,True,5,35,True,"SCENARIO ONLY — boundary unverified, not an approved price. geometric_* = classify by polygon containment; territory_rule_* = external-label min-5 rule (v1)"
